"id","Rank1","Rank2","Rank3","Rank4","Rank5","Budget","cor","sub","cor_avg","Per_Rank1","Per_Rank5","Rel_Per","RPS","IR","RPS.rank","IR.rank","class"
"b1002bc9",0.108348050466667,0.103663307608333,0.102528999341667,0.111323375,0.125366267583333,0.694118333333333,0.719044812776162,"avg",0.67764275339865,0.156094494646686,0.180612240828293,0.0245177461816069,0.15692,0.91743,5,42,"Connected"
"b17cd734",0.0415758806666667,0.0231201283333333,0.0281684216666667,0.029212687,0.0261362156666667,0.999566666666667,-0.554806108812489,"avg",-0.442442578201183,0.0415939046920332,0.0261475462700504,-0.0154463584219829,0.1597,6.78628,30,13,"Opposite Connection"
"b2b1cbc6",0.2,0.2,0.2,0.2,0.2,1,NA,"avg",NA,0.2,0.2,0,0.16,0.45347,51,55,"NA"
"b3bbdb72",-0.0956565,-0.06249,-0.023424,0.011085,0.0396355,0.9583,0.998785885434003,"avg",0.944535832721354,-0.0998189502243556,0.0413602212250861,0.141179171449442,0.16287,6.61642,84,14,"Well Connected"
"b3d7dbc2",0.08454071,0.159156191666667,0.192282895,0.242419988333333,0.321566881666667,0.999966666666667,0.990847587774923,"avg",0.946783889893772,0.0845435281176039,0.321577600920031,0.237034072802427,0.17644,0.68457,122,43,"Well Connected"
"b4264c50",-0.279458,-0.189624,-0.100618,-0.064544,0.034244,1,0.992203330109779,"avg",0.684600333287861,-0.279458,0.034244,0.313702,0.16878,-25.61695,106,161,"Connected"
"b42b1297",0.024766600575,0.0411050791,0.03856077075,0.052640447125,0.05016960245,0.9999925,0.892359289076664,"avg",0.222063302161983,0.0247667863258974,0.0501699787248404,0.025403192398943,0.15938,-13.27179,24,146,"Disconnected"
"b4977cb7",-0.117895304083333,-0.00270434208333333,0.0372108654166667,0.05589571275,0.109999734666667,0.999173333333333,0.952671240759629,"avg",0.850291340743117,-0.117992844835064,0.110090743014225,0.228083587849289,0.16218,-22.60985,82,158,"Well Connected"
"b4dd7019",0.0631920003636364,0.0872441818636364,0.0569294296909091,0.0428557296818182,0.211935022036364,0.999990909090909,0.582471040960421,"avg",0.274773119086873,0.0631925748415895,0.211936948735898,0.148744373894308,0.16557,8.88355,100,10,"Weakly Connected"
"b5188797",-0.01886704,-0.0308114726666667,-0.029981332,-0.0342646466666667,-0.0146555086666667,0.99964,0.0928539276829223,"avg",0.231046677035471,-0.018873834580449,-0.0146607865498246,0.00421304803062436,0.15727,-2.22277,7,86,"Disconnected"
